client_id,client_district_id,disp_id,account_id,type,birth_year,birth_month,birth_day,gender,age,age_group,bank_district_id,frequency,account_date,LOR,max_trans_date,recency,num_of_transactions,total_credit,total_withdrawal,net_saving_rate,min_balance,max_balance,avg_balance,balance_volatility,last_balance,neg_balance_days,q1_credit_debit_ratio,q2_credit_debit_ratio,q3_credit_debit_ratio,q4_credit_debit_ratio,total_credit_card_withdrawal,total_credit_cash,total_debit_cash,total_collections,total_remittance,card_withdrawal_ratio,cash_withdrawal_ratio,cash_deposit_ratio,collection_remittance_ratio,num_loan_payments,sum_loan_payments,num_insurance_payments,total_insurance_payments,num_household_payments,total_household_payments,total_pension,total_intereset_credited,num_of_sanctions,region,inhabitants,avg_salary,crimes_96,crime_ratio_96_95,unemp_rate_96,unemp_ratio_96_95,urban_ratio,entrepreneurs_per_1000,had_previous_loan_96,amount,duration,monthly_payments,status,debt_income_ratio,days_from_acct_to_loan,avg_balance_bef_loan,avg_balance_aft_loan,aggressiveness_ratio,had_prev_card_96,card_type,days_from_acct_to_card,got_loan_97,got_card_97
81,8,81,70,OWNER,1976,4,29,M,20,youth,8,POPLATEK MESICNE,1995-02-18,1,1996-12-31,0,65,122787.2,112755.2,0.08170232727841338,24525.3,48087.2,35160.43076923077,5418.055472760819,33729.4,0,1.3873400754233813,1.1041728038145087,1.1169475922232208,0.89072990401671,0.0,121130.0,62955.200000000004,0.0,49800.0,-1.0,0.5583352253377228,0.9865034791900134,-1.0,0.0,0.0,0.0,0.0,12.0,49800.0,0.0,1657.2,0.0,central Bohemia,112065,11277,4987,0.962927206024329,1.44,1.152,69.4,127,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
83,1,83,71,OWNER,1978,12,25,F,18,youth,1,POPLATEK MESICNE,1994-03-05,2,1996-12-31,0,107,284699.0,284943.2,-0.0008577480075448513,26145.3,74919.0,45522.701869158875,10154.14019086091,50922.5,0,0.9429137359295934,0.812487802394549,1.2510453001477508,1.1202792133386337,3500.0,282322.0,229135.2,0.0,52308.0,0.012283149764584661,0.8041434222680169,0.9916508312287714,-1.0,0.0,0.0,12.0,12132.0,12.0,11616.0,0.0,2377.0,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,1.0,junior,921 days 00:00:00,0.0,0.0
87,72,87,73,OWNER,1946,11,17,F,50,Adult,72,POPLATEK MESICNE,1993-11-08,3,1996-12-31,0,73,250492.3,242547.2,0.031717941030522605,20489.2,67129.5,41873.76438356164,9538.376334304752,45576.6,0,0.8941798696112483,1.054171074126697,1.1804217285239909,1.0380637102580037,24300.0,248443.0,145515.2,0.0,72732.0,0.10018668531320914,0.5999459074357486,0.9918189102020302,-1.0,0.0,0.0,0.0,0.0,12.0,72732.0,0.0,2049.3,0.0,north Moravia,226122,8994,9208,0.9520264681555004,4.79,1.2605263157894737,62.6,110,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
89,1,89,75,OWNER,1951,5,5,F,45,Adult,1,POPLATEK MESICNE,1995-08-13,1,1996-12-31,0,70,164375.2,165803.2,-0.008687441901211373,15820.3,47437.9,25620.36142857143,6613.13739724705,33474.5,0,0.7049049279802494,1.1032988105106514,1.2199911284827134,1.0847988289091033,0.0,163150.0,125375.2,0.0,40428.0,-1.0,0.7561687591071824,0.9925463208561874,-1.0,0.0,0.0,0.0,0.0,12.0,40428.0,0.0,1225.2,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
92,74,92,78,OWNER,1966,6,12,F,30,Adult,74,POPLATEK MESICNE,1993-07-07,3,1996-12-31,0,72,228770.4,227843.2,0.0040529718879714445,8950.1,46559.1,27563.855555555558,7057.655420726856,34293.4,0,0.8835139422497691,0.8799156098843923,1.1759643956513228,1.157601089524612,0.0,227314.0,119375.2,0.0,108468.0,-1.0,0.5239357593292229,0.9936337917842518,-1.0,0.0,0.0,0.0,0.0,12.0,108468.0,0.0,1456.4,0.0,north Moravia,323870,10673,18347,0.9768395272069003,5.44,1.145263157894737,100.0,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
94,43,94,80,OWNER,1947,9,9,M,49,Adult,43,POPLATEK MESICNE,1995-09-27,1,1996-12-31,0,52,41282.7,34140.6,0.17300467265949174,12872.5,20313.0,17317.86923076923,1627.4377951473002,18190.7,0,3.780986228342959,0.7518745739604636,1.3646929998152986,1.0285407853184771,0.0,0.0,11620.599999999999,40536.0,22520.0,-1.0,0.3403748030204507,-1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.6999999999999,0.0,east Bohemia,161854,9425,3891,0.9525091799265606,2.5,1.4534883720930232,76.3,125,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
97,26,97,82,OWNER,1965,11,28,M,31,Adult,26,POPLATEK MESICNE,1994-05-03,2,1996-12-31,0,83,724623.5,676230.2,0.06678406096407313,20015.0,161573.6,69182.4626506024,32547.13735317991,109012.8,0,1.9164544875875238,0.4447730428406502,1.4856965811494136,0.9762097678043725,0.0,721747.0,676230.2,0.0,0.0,-1.0,1.0,0.9960303523139948,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2876.5,0.0,west Bohemia,170449,10787,6261,1.0364178116205927,3.09,1.1704545454545454,100.0,131,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
98,33,98,83,OWNER,1973,5,4,F,23,youth,26,POPLATEK MESICNE,1993-04-16,3,1996-12-31,0,83,132081.0,149455.2,-0.1315420083130807,13061.1,35651.1,21767.820481927713,5199.907694320489,14465.4,0,0.7169910324339465,1.1667868412174454,0.8579883290687186,0.904232227039723,0.0,131038.0,75655.2,0.0,73800.0,-1.0,0.5062065421611291,0.992103330532022,-1.0,0.0,0.0,0.0,0.0,12.0,26520.0,0.0,1043.0,0.0,north Bohemia,133777,8705,4859,1.0449462365591398,7.61,1.3234782608695652,84.7,116,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
100,44,100,84,OWNER,1942,8,11,F,54,Adult,44,POPLATEK PO OBRATU,1995-12-25,1,1996-12-31,0,67,534829.8,451972.0,0.15492367852352287,10170.1,133183.8,61075.197014925376,28639.698321068416,84057.9,0,1.687590909090909,0.7881439253403351,0.7907152565409447,1.38202122623882,0.0,532179.0,339904.0,0.0,112068.0,-1.0,0.7520465869567141,0.9950436568792539,-1.0,0.0,0.0,0.0,0.0,9.0,112068.0,0.0,2650.8,0.0,east Bohemia,105606,8254,2325,1.0734072022160666,3.76,1.3476702508960572,53.0,97,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
102,74,102,86,OWNER,1958,9,10,F,38,Adult,54,POPLATEK MESICNE,1993-03-07,3,1996-12-31,0,74,39900.7,36109.2,0.09502339557952619,14667.3,26253.8,19705.527027027027,2830.9877237215783,24564.3,0,0.6889991556976567,1.3439552420335685,1.4057015690582835,1.3994245649319814,0.0,0.0,10165.199999999999,38916.0,25944.0,-1.0,0.2815127446744874,-1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.7,0.0,north Moravia,323870,10673,18347,0.9768395272069003,5.44,1.145263157894737,100.0,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
107,1,107,90,OWNER,1972,6,23,M,24,youth,1,POPLATEK MESICNE,1994-07-13,2,1996-12-31,0,110,317777.0,338539.2,-0.06533575431827984,12318.7,59226.9,29887.81818181818,10003.847010064044,37773.1,0,0.8274462991003025,0.8487324575418428,1.018575249479932,1.109384440255258,0.0,315978.0,219955.2,0.0,118584.0,-1.0,0.6497185554878135,0.9943387973327208,-1.0,0.0,0.0,12.0,52464.0,12.0,33288.0,0.0,1799.0,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
112,1,112,95,OWNER,1935,1,25,M,61,Adult,1,POPLATEK MESICNE,1995-03-30,1,1996-12-31,0,61,313786.8,293335.2,0.06517673783600833,35021.5,97808.3,59784.80655737705,13492.88912340952,68280.6,0,1.0080862496133147,1.0860804541208742,1.0329739985584825,1.147546704542677,8100.0,311050.0,285235.2,0.0,0.0,0.027613460641614098,0.9723865393583859,0.9912781544666633,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736.8,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,1.0,classic,324 days 00:00:00,0.0,0.0
114,74,114,96,OWNER,1969,6,24,F,27,Adult,68,POPLATEK MESICNE,1993-02-18,3,1996-12-31,0,117,578973.7,618709.2,-0.06863092399533866,46987.6,126947.7,82642.33333333333,19360.271287635976,65864.2,0,0.9605275449884951,0.8358302591343156,0.9904692657514044,0.985048476900918,11400.0,0.0,562453.2,574874.0,44856.0,0.018425457387735628,0.9090752165961004,-1.0,12.815988942393437,0.0,0.0,12.0,552.0,12.0,10896.0,0.0,4099.7,0.0,north Moravia,323870,10673,18347,0.9768395272069003,5.44,1.145263157894737,100.0,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
120,1,120,99,OWNER,1976,5,10,M,20,youth,1,POPLATEK MESICNE,1995-06-27,1,1996-12-31,0,77,419313.7,369011.6,0.119962929901885,13838.9,109950.7,52110.83246753247,22582.112240329803,84114.9,0,1.1187029270557094,1.0471603916029417,0.5295563191407043,1.7012470894575384,0.0,416964.0,277161.6,0.0,91850.0,-1.0,0.7510918355954121,0.9943963195097131,-1.0,0.0,0.0,0.0,0.0,10.0,45030.0,0.0,2349.7,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
121,41,121,100,OWNER,1978,10,29,F,18,youth,41,POPLATEK MESICNE,1993-12-28,3,1996-12-31,0,87,179853.6,164999.2,0.08259161896119951,17662.6,63498.2,42607.15287356322,10186.932018771837,52467.4,0,0.9420615852735058,1.2239586613759945,1.1076767466875275,1.170895166478117,0.0,177783.0,69875.2,0.0,95124.0,-1.0,0.4234881138817642,0.9884873030064452,-1.0,0.0,0.0,0.0,0.0,12.0,7176.0,0.0,2070.6,0.0,north Bohemia,118650,9832,5471,0.8488750969743988,4.48,1.349397590361446,85.6,114,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
123,11,123,102,OWNER,1969,2,12,M,27,Adult,11,POPLATEK MESICNE,1993-10-16,3,1996-12-31,0,95,327933.1,313704.2,0.04338964258258762,10799.6,96777.1,39027.606315789475,19769.277079900385,30578.6,0,1.5081288218998432,0.6177206401142378,1.5054348120500332,0.7096654595113857,0.0,326037.0,268704.2,0.0,45000.0,-1.0,0.856552765312036,0.9942180280063221,-1.0,0.0,0.0,0.0,0.0,12.0,40476.0,0.0,1896.1,0.0,central Bohemia,75637,9622,3529,1.0155395683453237,0.59,1.3111111111111111,36.5,154,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
125,37,125,104,OWNER,1936,10,31,M,60,Adult,37,POPLATEK MESICNE,1993-04-15,3,1996-12-31,0,75,37741.7,41719.2,-0.1053874096821288,15823.1,26349.3,20666.462666666666,2780.3829108145437,19323.6,0,0.9285854481932915,0.5862688936006646,1.225442645179796,1.219216538590908,0.0,0.0,17215.2,36756.0,24504.0,-1.0,0.41264453776678367,-1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.7,0.0,north Bohemia,114006,9065,4166,1.0045816252712805,5.39,1.2085201793721974,62.3,123,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
128,63,128,106,OWNER,1973,4,4,F,23,youth,63,POPLATEK MESICNE,1994-11-27,2,1996-12-31,0,72,232725.9,231095.2,0.007006955392588374,15960.4,62814.3,38839.44861111111,10024.83237853604,38842.4,0,0.885206302515466,1.0843134402792785,1.0636988415155255,1.008107960250238,17500.0,230946.0,168775.2,0.0,44820.0,0.07572636731528824,0.730327587937785,0.9923519470759379,-1.0,0.0,0.0,0.0,0.0,12.0,44820.0,0.0,1779.9,0.0,south Moravia,86513,8288,1460,0.9346991037131882,4.52,1.1926121372031662,50.5,110,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
129,64,129,107,OWNER,1947,5,31,F,49,Adult,64,POPLATEK MESICNE,1993-11-05,3,1996-12-31,0,98,110737.2,104163.2,0.05936577771516708,14957.0,48159.2,32042.860204081637,8701.050783927327,32627.1,0,0.758755693676401,2.4629791766989158,1.17215623029288,0.7697079348668907,0.0,109116.0,49515.2,0.0,54648.0,-1.0,0.47536174003870846,0.985359933247364,-1.0,0.0,0.0,12.0,11508.0,12.0,24180.0,0.0,1621.2,0.0,south Moravia,197099,9624,4265,0.9511596788581623,2.31,1.4437499999999999,74.7,145,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
130,53,130,108,OWNER,1942,2,14,M,54,Adult,53,POPLATEK MESICNE,1995-03-10,1,1996-12-31,0,68,206708.1,208031.2,-0.006400813514322882,30142.7,66997.3,48626.42205882353,7639.887322308221,52065.9,0,1.0027894090740928,0.843869964526945,1.1467416356163331,1.0512456376244503,0.0,204139.0,150395.2,0.0,57636.0,-1.0,0.7229454043431947,0.9875713627090569,-1.0,0.0,0.0,0.0,0.0,12.0,57636.0,0.0,2569.1,0.0,south Moravia,107911,8240,1903,1.0286486486486486,3.56,1.407114624505929,50.9,99,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,1.0
134,6,134,112,OWNER,1932,1,18,M,64,Adult,6,POPLATEK MESICNE,1993-03-12,3,1996-12-31,0,61,79902.2,78417.2,0.018585220431978095,10753.3,32719.4,17559.431147540985,5010.33128986301,16647.6,0,0.9211292200232829,0.9770350715726399,2.127192235654691,0.7428043404040554,0.0,0.0,53805.2,78984.0,24612.0,-1.0,0.6861402855495988,-1.0,3.2091662603607998,0.0,0.0,0.0,0.0,12.0,24612.0,78984.0,918.2,0.0,central Bohemia,77963,8546,3120,1.1818181818181819,4.02,1.3627118644067795,51.5,126,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
138,54,138,115,OWNER,1972,10,21,F,24,youth,68,POPLATEK MESICNE,1993-03-19,3,1996-12-31,0,66,109752.0,99595.2,0.0925431882790291,23623.1,50977.9,36954.58484848485,6126.397904032691,40139.5,0,1.095326595888936,1.156118232953533,1.3071531798732396,0.9188111695517536,0.0,107946.0,38275.2,0.0,61320.0,-1.0,0.3843076774784327,0.9835447190028428,-1.0,0.0,0.0,0.0,0.0,12.0,61320.0,0.0,1806.0,0.0,south Moravia,387570,9897,18696,0.9986646012499333,1.96,1.2249999999999999,100.0,140,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,1.0
141,31,141,117,OWNER,1925,11,2,M,71,Senior,31,POPLATEK MESICNE,1993-09-05,3,1996-12-31,0,67,59919.9,63323.2,-0.056797491317575555,14353.3,29802.4,22345.714925373133,3716.8738147295726,24327.9,0,0.6006797692320055,1.203328288032977,1.372470450470231,0.9959683836401252,0.0,0.0,35375.2,58836.0,27948.0,-1.0,0.5586451727013164,-1.0,2.1051953628166595,0.0,0.0,0.0,0.0,12.0,27948.0,58836.0,1083.9,0.0,west Bohemia,51313,8930,1452,1.0933734939759037,4.2,1.1931818181818181,59.2,108,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
143,27,143,119,OWNER,1978,7,9,M,18,youth,27,POPLATEK MESICNE,1993-05-25,3,1996-12-31,0,73,281999.3,278699.2,0.011702511318290424,17775.1,53395.2,38506.00273972603,9559.492158349623,52593.7,0,0.8702884232310781,1.1635081702704608,0.9374185249453953,1.0966939210806967,0.0,279826.0,179675.2,0.0,99024.0,-1.0,0.6446921986141331,0.9922932432811004,-1.0,0.0,0.0,0.0,0.0,12.0,99024.0,0.0,2173.3,0.0,west Bohemia,67298,8561,1127,1.0952380952380953,1.29,1.9846153846153847,43.8,110,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
144,65,144,120,OWNER,1958,12,6,M,38,Adult,65,POPLATEK TYDNE,1995-06-16,1,1996-12-31,0,86,612253.8,550197.0,0.10135796625517071,19757.4,131889.2,59782.20813953489,27260.250700932625,84842.6,0,1.2184764604939193,0.7837529573072373,1.5753302729425451,1.0558355104354789,0.0,609647.0,502617.0,0.0,47580.0,-1.0,0.9135218839797382,0.9957422885737908,-1.0,0.0,0.0,0.0,0.0,12.0,47580.0,0.0,2606.8,0.0,south Moravia,114200,8403,2718,1.2600834492350488,5.72,0.9965156794425086,43.7,105,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
147,21,147,123,OWNER,1933,11,2,F,63,Adult,21,POPLATEK MESICNE,1993-03-13,3,1996-12-31,0,62,58855.9,58307.2,0.009322769679845255,12681.0,20082.3,15483.84677419355,2115.0789566874823,15577.3,0,0.894279045453993,1.0453033727028527,1.0990979554652847,1.0224711293931268,0.0,0.0,22115.2,58116.0,36192.0,-1.0,0.37928763514625985,-1.0,1.6057692307692308,0.0,0.0,0.0,0.0,12.0,36192.0,58116.0,739.9,0.0,south Bohemia,103347,9104,2354,1.0239234449760766,2.07,1.3708609271523178,67.0,123,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
151,51,151,126,OWNER,1971,9,23,F,25,Adult,5,POPLATEK MESICNE,1993-10-23,3,1996-12-31,0,64,329690.8,313679.2,0.04856550440594635,17121.6,105472.2,44316.3203125,22816.90469708655,34316.5,0,1.5609492833140863,0.6259085796780313,0.8129206346593356,1.3286522675461123,0.0,327772.0,225071.19999999998,0.0,88608.0,-1.0,0.7175203201232341,0.9941800013831141,-1.0,0.0,0.0,0.0,0.0,12.0,88608.0,0.0,1918.8,0.0,east Bohemia,121947,8541,3839,1.098112128146453,2.97,1.1832669322709166,70.5,131,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
152,29,152,127,OWNER,1945,12,2,F,51,Adult,29,POPLATEK MESICNE,1994-02-02,2,1996-12-31,0,59,41025.8,43349.2,-0.0566326555484596,11553.2,17806.6,13889.149152542373,1616.4271031456233,13046.5,0,0.8501797875689738,0.8456152490156346,1.1172980871992846,1.0284358763465669,0.0,0.0,16445.2,40368.0,26904.0,-1.0,0.37936570917110357,-1.0,1.5004460303300624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.8,0.0,west Bohemia,45714,8843,888,1.0855745721271393,3.6,1.2765957446808511,55.6,113,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
153,13,153,128,OWNER,1981,2,12,F,15,youth,2,POPLATEK MESICNE,1993-02-19,3,1996-12-31,0,63,65382.6,55025.2,0.15841217694004217,33572.6,68459.1,48309.555555555555,7679.016906811025,45394.5,0,1.6305965547013113,0.9706428777347128,1.4871143631764079,0.4193798017261814,17100.0,62925.0,37925.2,0.0,0.0,0.31076670325596273,0.6892332967440372,0.9624120178763157,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457.6,0.0,central Bohemia,53921,8598,1875,1.17407639323732,3.26,1.1768953068592056,41.3,123,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,1.0,junior,1263 days 00:00:00,0.0,0.0
157,52,157,131,OWNER,1943,7,9,F,53,Adult,52,POPLATEK MESICNE,1995-06-13,1,1996-12-31,0,68,138530.1,151623.2,-0.09451447735907219,5496.0,32715.9,20757.951470588236,6418.87913460167,25937.2,0,0.7892984817564731,0.6996543924310794,1.0417093191080817,1.3789150205248,0.0,137428.0,68775.2,0.0,82848.0,-1.0,0.4535928538640524,0.9920443282723393,-1.0,0.0,0.0,0.0,0.0,12.0,82848.0,0.0,1102.1,0.0,east Bohemia,139012,8363,2799,1.0916536661466458,3.49,1.3849206349206349,61.9,108,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
162,65,162,135,OWNER,1941,10,17,M,55,Adult,75,POPLATEK MESICNE,1993-06-15,3,1996-12-31,0,61,69943.9,69775.2,0.002411932992012128,29938.1,51182.2,43917.63442622951,3843.7263564968325,42124.1,0,1.2041344589700662,0.7932936735667117,1.6841505131128849,0.8097152999929803,0.0,67762.0,69775.2,0.0,0.0,-1.0,1.0,0.9688049994352618,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.9,0.0,south Moravia,114200,8403,2718,1.2600834492350488,5.72,0.9965156794425086,43.7,105,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
165,22,165,138,OWNER,1968,11,8,M,28,Adult,22,POPLATEK MESICNE,1995-09-19,1,1996-12-12,19,12,6700.0,13100.0,-0.9552238805970149,9800.0,20700.0,15875.0,4410.138113689659,10800.0,0,2.7142857142857144,0.4074074074074074,-1.0,2.25,0.0,6700.0,13100.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,west Bohemia,58400,8620,1117,1.0257116620752984,1.25,1.1363636363636362,52.4,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
171,51,171,142,OWNER,1929,6,25,M,67,Senior,51,POPLATEK MESICNE,1993-02-15,3,1996-12-31,0,61,55692.5,51565.2,0.07410872200026938,14957.9,28412.0,21500.44754098361,2963.9392379403093,20889.9,0,1.2753612530793839,1.2245843146904771,1.1258522635473553,0.8238682009356836,0.0,0.0,29425.2,54660.0,22140.0,-1.0,0.5706406646342883,-1.0,2.4688346883468837,0.0,0.0,0.0,0.0,12.0,22140.0,54660.0,1032.5,0.0,east Bohemia,121947,8541,3839,1.098112128146453,2.97,1.1832669322709166,70.5,131,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
176,4,176,146,OWNER,1929,3,11,M,67,Senior,4,POPLATEK MESICNE,1993-09-02,3,1996-12-31,0,61,76764.3,75961.2,0.01046189439622332,12401.1,31106.5,23380.1868852459,4380.677268241956,31106.5,0,0.6335911960506638,1.4182330827067668,1.0724342369702113,1.3443071935610083,0.0,0.0,30085.2,75552.0,45876.0,-1.0,0.39606009383738017,-1.0,1.6468741825791264,0.0,0.0,0.0,0.0,12.0,45876.0,75552.0,1212.3,0.0,central Bohemia,149893,9753,5892,1.1235697940503433,5.05,1.0883620689655173,67.4,109,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
178,8,178,148,OWNER,1960,12,22,M,36,Adult,8,POPLATEK MESICNE,1993-06-21,3,1996-12-31,0,87,42333.1,46969.2,-0.10951477685310074,9322.4,20992.7,14091.11724137931,2162.4496142110697,17240.9,0,0.605739196100642,0.9965503591019624,1.0282106655771515,1.2328077397148771,0.0,0.0,19225.2,41616.0,27744.0,-1.0,0.40931504049462203,-1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.1,0.0,central Bohemia,112065,11277,4987,0.962927206024329,1.44,1.152,69.4,127,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
180,73,180,150,OWNER,1982,1,19,M,14,children,73,POPLATEK MESICNE,1995-03-16,1,1996-12-31,0,64,90610.0,28875.2,0.6813243571349741,32696.7,98659.1,41307.8546875,13332.2860641559,98659.1,0,1.1696150829073007,0.7099792535468051,1.6957950810381957,9.965531773984768,0.0,88611.0,28875.2,0.0,0.0,-1.0,1.0,0.9779384173932237,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,north Moravia,182027,8746,4433,1.017910447761194,3.74,1.1231231231231231,56.4,90,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
181,76,181,151,OWNER,1967,7,6,M,29,Adult,76,POPLATEK MESICNE,1993-09-06,3,1996-12-31,0,77,66741.1,71243.2,-0.06745618516925839,11379.0,21673.5,14919.425974025975,2507.159447798423,12551.6,0,0.8063867438867439,1.0095792544249975,0.9763731405388537,1.0174088463837418,0.0,66047.0,34295.2,0.0,36948.0,-1.0,0.48138208278123384,0.9896001114755375,-1.0,0.0,0.0,0.0,0.0,12.0,4932.0,0.0,694.1,0.0,north Moravia,127369,8369,2807,0.7513383297644539,5.88,1.2431289640591965,51.2,107,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
185,77,185,153,OWNER,1954,5,30,M,42,Adult,77,POPLATEK MESICNE,1993-09-19,3,1996-12-31,0,70,181266.5,179391.2,0.010345540957650688,19919.0,48993.5,31297.487142857146,6780.862092340439,28222.9,0,0.9586525386075694,1.709068995411583,0.7091305103637274,1.0139087152910051,0.0,1200.0,124863.2,178490.0,54528.0,-1.0,0.696038601670539,0.006620086998976645,3.2733641431924885,0.0,0.0,0.0,0.0,12.0,54528.0,0.0,1576.5,0.0,north Moravia,148545,8909,3590,1.0375722543352601,5.56,1.3865336658354115,53.5,113,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
186,46,186,154,OWNER,1961,2,22,F,35,Adult,46,POPLATEK MESICNE,1994-06-21,2,1996-12-31,0,73,186406.7,158767.2,0.14827524976301817,25075.1,71202.7,43319.29589041096,10198.155847442855,70083.7,0,0.9197014873924957,0.8364108957470832,1.709100665712686,1.8432853434033514,0.0,184188.0,112075.2,0.0,46692.0,-1.0,0.7059090290689763,0.9880975308290957,-1.0,0.0,0.0,0.0,0.0,12.0,46692.0,0.0,2218.7,0.0,east Bohemia,112709,8369,2618,0.9173090399439383,2.31,1.2905027932960893,73.5,117,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
